acc,stanford.acc,ID
AY801880,AY801880,NA
AY801881,AY801881,NA
AY801882,AY801882,NA
AY801883,AY801883,NA
AY801884,AY801884,NA
AY801885,AY801885,NA
AY801886,AY801886,NA
AY801887,AY801887,NA
AY801888,AY801888,NA
AY801889,AY801889,NA
AY801890,AY801890,NA
AY801891,AY801891,NA
AY801892,AY801892,NA
AY801893,AY801893,NA
AY801895,AY801895,NA
AY801896,AY801896,NA
AY801897,AY801897,NA
AY801898,AY801898,NA
AY801899,AY801899,NA
AY801900,AY801900,NA
AY801901,AY801901,NA
AY801902,AY801902,NA
AY801903,AY801903,NA
AY801904,AY801904,NA
AY801905,AY801905,NA
AY801906,AY801906,NA
AY801907,AY801907,NA
AY801908,AY801908,NA
AY801909,AY801909,NA
AY801910,AY801910,NA
AY801911,AY801911,NA
AY801912,AY801912,NA
AY801913,AY801913,NA
AY801914,AY801914,NA
AY801915,AY801915,NA
AY801918,AY801918,NA
AY801919,AY801919,NA
AY801921,AY801921,NA
AY801922,AY801922,NA
AY801923,AY801923,NA
AY801924,AY801924,NA
AY801925,AY801925,NA
AY801926,AY801926,NA
AY801927,AY801927,NA
AY801928,AY801928,NA
AY801929,AY801929,NA
AY801930,AY801930,NA
AY801931,AY801931,NA
AY801932,AY801932,NA
AY801933,AY801933,NA
AY801934,AY801934,NA
AY801935,AY801935,NA
AY801936,AY801936,NA
AY801937,AY801937,NA
AY801939,AY801939,NA
AY801940,AY801940,NA
AY801941,AY801941,NA
AY801942,AY801942,NA
AY801943,AY801943,NA
AY801944,AY801944,NA
AY801945,AY801945,NA
AY801946,AY801946,NA
AY801947,AY801947,NA
AY801948,AY801948,NA
AY801949,AY801949,NA
AY801950,AY801950,NA
AY801952,AY801952,NA
AY801955,AY801955,NA
AY801956,AY801956,NA
AY801957,AY801957,NA
AY801958,AY801958,NA
AY801959,AY801959,NA
AY801960,AY801960,NA
AY801961,AY801961,NA
AY801962,AY801962,NA
AY801963,AY801963,NA
AY801964,AY801964,NA
AY801965,AY801965,NA
AY801966,AY801966,NA
AY801971,AY801971,NA
AY801972,AY801972,NA
AY801973,AY801973,NA
AY801976,AY801976,NA
AY801981,AY801981,NA
AY801982,AY801982,NA
AY801983,AY801983,NA
AY801984,AY801984,NA
AY801987,AY801987,NA
AY801988,AY801988,NA
AY801989,AY801989,NA
AY801990,AY801990,NA
AY801991,AY801991,NA
AY801992,AY801992,NA
AY801993,AY801993,NA
AY801994,AY801994,NA
AY801996,AY801996,NA
AY801997,AY801997,NA
AY801998,AY801998,NA
AY801999,AY801999,NA
AY802000,AY802000,NA
AY802001,AY802001,NA
AY802002,AY802002,NA
AY802003,AY802003,NA
AY802004,AY802004,NA
AY802005,AY802005,NA
AY802006,AY802006,NA
AY802007,AY802007,NA
AY802008,AY802008,NA
AY802009,AY802009,NA
AY802010,AY802010,NA
AY802011,AY802011,NA
AY802012,AY802012,NA
AY802013,AY802013,NA
AY802014,AY802014,NA
AY802015,AY802015,NA
AY802016,AY802016,NA
AY802017,AY802017,NA
AY802018,AY802018,NA
AY802019,AY802019,NA
AY802020,AY802020,NA
AY802021,AY802021,NA
AY802022,AY802022,NA
AY802023,AY802023,NA
AY802024,AY802024,NA
AY802025,AY802025,NA
AY802026,AY802026,NA
AY802027,AY802027,NA
AY802028,AY802028,NA
AY802029,AY802029,NA
AY802030,AY802030,NA
AY802031,AY802031,NA
AY802032,AY802032,NA
AY802034,AY802034,NA
AY802035,AY802035,NA
AY802036,AY802036,NA
AY802037,AY802037,NA
AY802038,AY802038,NA
AY802039,AY802039,NA
AY802040,AY802040,NA
AY802041,AY802041,NA
AY802042,AY802042,NA
AY802043,AY802043,NA
AY802044,AY802044,NA
AY802045,AY802045,NA
AY802046,AY802046,NA
AY802047,AY802047,NA
AY802048,AY802048,NA
AY802049,AY802049,NA
AY802050,AY802050,NA
AY802051,AY802051,NA
AY802052,AY802052,NA
AY802053,AY802053,NA
AY802054,AY802054,NA
AY802055,AY802055,NA
AY802057,AY802057,NA
AY802058,AY802058,NA
AY802059,AY802059,NA
AY802060,AY802060,NA
AY802061,AY802061,NA
AY802062,AY802062,NA
AY802063,AY802063,NA
AY802064,AY802064,NA
AY802065,AY802065,NA
AY802066,AY802066,NA
AY802073,AY802073,NA
AY802074,AY802074,NA
AY802075,AY802075,NA
AY802076,AY802076,NA
AY802077,AY802077,NA
AY802078,AY802078,NA
AY802079,AY802079,NA
AY802080,AY802080,NA
AY802081,AY802081,NA
AY802082,AY802082,NA
AY802083,AY802083,NA
AY802084,AY802084,NA
AY802085,AY802085,NA
AY802086,AY802086,NA
AY802087,AY802087,NA
AY802088,AY802088,NA
AY802089,AY802089,NA
AY802090,AY802090,NA
AY802091,AY802091,NA
AY802092,AY802092,NA
AY802093,AY802093,NA
AY802094,AY802094,NA
AY802095,AY802095,NA
AY802096,AY802096,NA
AY802097,AY802097,NA
AY802098,AY802098,NA
AY802100,AY802100,NA
AY802101,AY802101,NA
AY802102,AY802102,NA
AY802103,AY802103,NA
AY802105,AY802105,NA
AY802106,AY802106,NA
AY802107,AY802107,NA
AY802108,AY802108,NA
AY802109,AY802109,NA
AY802110,AY802110,NA
AY802113,AY802113,NA
AY802114,AY802114,NA
AY802115,AY802115,NA
AY802116,AY802116,NA
AY802117,AY802117,NA
AY802118,AY802118,NA
AY802119,AY802119,NA
AY802120,AY802120,NA
AY802121,AY802121,NA
AY802122,AY802122,NA
AY802123,AY802123,NA
AY802124,AY802124,NA
AY802125,AY802125,NA
AY802126,AY802126,NA
AY802127,AY802127,NA
AY802128,AY802128,NA
AY802132,AY802132,NA
AY802133,AY802133,NA
AY802134,AY802134,NA
AY802135,AY802135,NA
AY802136,AY802136,NA
AY802137,AY802137,NA
AY802138,AY802138,NA
AY802139,AY802139,NA
AY802140,AY802140,NA
AY802141,AY802141,NA
AY802142,AY802142,NA
AY802143,AY802143,NA
AY802144,AY802144,NA
AY802145,AY802145,NA
AY802146,AY802146,NA
AY802148,AY802148,NA
AY802149,AY802149,NA
AY802150,AY802150,NA
AY802151,AY802151,NA
AY802152,AY802152,NA
AY802153,AY802153,NA
AY802154,AY802154,NA
AY802155,AY802155,NA
AY802156,AY802156,NA
AY802157,AY802157,NA
AY802158,AY802158,NA
AY802159,AY802159,NA
AY802160,AY802160,NA
AY802161,AY802161,NA
AY802162,AY802162,NA
AY802163,AY802163,NA
AY802164,AY802164,NA
AY802165,AY802165,NA
AY802166,AY802166,NA
AY802167,AY802167,NA
AY802168,AY802168,NA
AY802169,AY802169,NA
AY802170,AY802170,NA
AY802171,AY802171,NA
AY802172,AY802172,NA
AY802173,AY802173,NA
AY802179,AY802179,NA
AY802180,AY802180,NA
AY802181,AY802181,NA
AY802182,AY802182,NA
AY802183,AY802183,NA
AY802184,AY802184,NA
AY802189,AY802189,NA
AY802190,AY802190,NA
AY802192,AY802192,NA
AY802193,AY802193,NA
AY802194,AY802194,NA
AY802195,AY802195,NA
AY802196,AY802196,NA
AY802197,AY802197,NA
AY802198,AY802198,NA
AY802199,AY802199,NA
AY802200,AY802200,NA
AY802201,AY802201,NA
AY802202,AY802202,NA
AY802203,AY802203,NA
AY802204,AY802204,NA
AY802205,AY802205,NA
AY802206,AY802206,NA
AY802207,AY802207,NA
AY802208,AY802208,NA
AY802209,AY802209,NA
AY802210,AY802210,NA
AY802211,AY802211,NA
AY802212,AY802212,NA
AY802213,AY802213,NA
AY802214,AY802214,NA
AY802215,AY802215,NA
AY802216,AY802216,NA
AY802217,AY802217,NA
AY802218,AY802218,NA
AY802219,AY802219,NA
AY802220,AY802220,NA
AY802221,AY802221,NA
AY802222,AY802222,NA
AY802223,AY802223,NA
AY802224,AY802224,NA
AY802225,AY802225,NA
AY802226,AY802226,NA
AY802227,AY802227,NA
AY802228,AY802228,NA
AY802229,AY802229,NA
AY802230,AY802230,NA
AY802231,AY802231,NA
AY802232,AY802232,NA
AY802233,AY802233,NA
AY802234,AY802234,NA
AY802236,AY802236,NA
AY802237,AY802237,NA
AY802238,AY802238,NA
AY802239,AY802239,NA
AY802240,AY802240,NA
AY802241,AY802241,NA
AY802242,AY802242,NA
AY802243,AY802243,NA
AY802244,AY802244,NA
AY802245,AY802245,NA
AY802246,AY802246,NA
AY802247,AY802247,NA
AY802248,AY802248,NA
AY802249,AY802249,NA
AY802250,AY802250,NA
AY802251,AY802251,NA
AY802252,AY802252,NA
AY802253,AY802253,NA
AY802254,AY802254,NA
AY802255,AY802255,NA
AY802256,AY802256,NA
AY802257,AY802257,NA
AY802258,AY802258,NA
AY802259,AY802259,NA
AY802260,AY802260,NA
AY802261,AY802261,NA
AY802262,AY802262,NA
AY802263,AY802263,NA
AY802264,AY802264,NA
AY802265,AY802265,NA
AY802266,AY802266,NA
AY802267,AY802267,NA
AY802268,AY802268,NA
AY802269,AY802269,NA
AY802270,AY802270,NA
AY802271,AY802271,NA
AY802272,AY802272,NA
AY802273,AY802273,NA
AY802274,AY802274,NA
AY802280,AY802280,NA
AY802281,AY802281,NA
AY802282,AY802282,NA
AY802283,AY802283,NA
AY802284,AY802284,NA
AY802285,AY802285,NA
AY802286,AY802286,NA
AY802287,AY802287,NA
AY802288,AY802288,NA
AY802289,AY802289,NA
AY802290,AY802290,NA
AY802291,AY802291,NA
AY802292,AY802292,NA
AY802293,AY802293,NA
AY802294,AY802294,NA
AY802295,AY802295,NA
AY802296,AY802296,NA
AY802297,AY802297,NA
AY802298,AY802298,NA
AY802299,AY802299,NA
AY802302,AY802302,NA
AY802303,AY802303,NA
AY802304,AY802304,NA
AY802305,AY802305,NA
AY802306,AY802306,NA
AY802307,AY802307,NA
AY802311,AY802311,NA
AY802312,AY802312,NA
AY802314,AY802314,NA
AY802315,AY802315,NA
AY802316,AY802316,NA
AY802317,AY802317,NA
AY802318,AY802318,NA
AY802319,AY802319,NA
AY802320,AY802320,NA
AY802321,AY802321,NA
AY802322,AY802322,NA
AY802323,AY802323,NA
AY802324,AY802324,NA
AY802325,AY802325,NA
AY802326,AY802326,NA
AY802327,AY802327,NA
AY802328,AY802328,NA
AY802329,AY802329,NA
AY802330,AY802330,NA
AY802331,AY802331,NA
AY802332,AY802332,NA
AY802333,AY802333,NA
AY802334,AY802334,NA
AY802335,AY802335,NA
AY802336,AY802336,NA
AY802338,AY802338,NA
AY802339,AY802339,NA
AY802340,AY802340,NA
AY802341,AY802341,NA
AY802342,AY802342,NA
AY802343,AY802343,NA
AY802344,AY802344,NA
AY802345,AY802345,NA
AY802346,AY802346,NA
AY802347,AY802347,NA
AY802348,AY802348,NA
AY802349,AY802349,NA
AY802350,AY802350,NA
AY802351,AY802351,NA
AY802352,AY802352,NA
AY802353,AY802353,NA
AY802354,AY802354,NA
AY802355,AY802355,NA
AY802356,AY802356,NA
AY802357,AY802357,NA
AY802358,AY802358,NA
AY802359,AY802359,NA
AY802360,AY802360,NA
AY802361,AY802361,NA
AY802362,AY802362,NA
AY802363,AY802363,NA
AY802364,AY802364,NA
AY802365,AY802365,NA
AY802366,AY802366,NA
AY802367,AY802367,NA
AY802368,AY802368,NA
AY802369,AY802369,NA
AY802370,AY802370,NA
AY802371,AY802371,NA
AY802372,AY802372,NA
AY802374,AY802374,NA
AY802375,AY802375,NA
AY802376,AY802376,NA
AY802377,AY802377,NA
AY802378,AY802378,NA
AY802379,AY802379,NA
AY802380,AY802380,NA
AY802381,AY802381,NA
AY802382,AY802382,NA
AY802383,AY802383,NA
AY802384,AY802384,NA
AY802385,AY802385,NA
AY802386,AY802386,NA
AY802387,AY802387,NA
AY802388,AY802388,NA
AY802389,AY802389,NA
AY802390,AY802390,NA
AY802391,AY802391,NA
AY802392,AY802392,NA
AY802393,AY802393,NA
AY802394,AY802394,NA
AY802398,AY802398,NA
AY802399,AY802399,NA
AY802400,AY802400,NA
AY802401,AY802401,NA
AY802402,AY802402,NA
AY802403,AY802403,NA
AY802404,AY802404,NA
AY802405,AY802405,NA
AY802406,AY802406,NA
AY802407,AY802407,NA
AY802408,AY802408,NA
AY802409,AY802409,NA
AY802410,AY802410,NA
AY802412,AY802412,NA
AY802413,AY802413,NA
AY802414,AY802414,NA
AY802415,AY802415,NA
AY802416,AY802416,NA
AY802417,AY802417,NA
AY802418,AY802418,NA
AY802420,AY802420,NA
AY802421,AY802421,NA
AY802422,AY802422,NA
AY802423,AY802423,NA
AY802424,AY802424,NA
AY802425,AY802425,NA
AY802430,AY802430,NA
AY802431,AY802431,NA
AY802432,AY802432,NA
AY802433,AY802433,NA
AY802434,AY802434,NA
AY802435,AY802435,NA
AY802436,AY802436,NA
AY802437,AY802437,NA
AY802438,AY802438,NA
AY802439,AY802439,NA
AY802440,AY802440,NA
AY802441,AY802441,NA
AY802442,AY802442,NA
AY802443,AY802443,NA
AY802444,AY802444,NA
AY802445,AY802445,NA
AY802446,AY802446,NA
AY802447,AY802447,NA
AY802448,AY802448,NA
AY802449,AY802449,NA
AY802450,AY802450,NA
AY802451,AY802451,NA
AY802453,AY802453,NA
AY802454,AY802454,NA
AY802455,AY802455,NA
AY802456,AY802456,NA
AY802457,AY802457,NA
AY802458,AY802458,NA
AY802459,AY802459,NA
AY802460,AY802460,NA
AY802461,AY802461,NA
AY802462,AY802462,NA
AY802463,AY802463,NA
AY802464,AY802464,NA
AY802465,AY802465,NA
AY802466,AY802466,NA
AY802467,AY802467,NA
AY802468,AY802468,NA
AY802469,AY802469,NA
AY802470,AY802470,NA
AY802472,AY802472,NA
AY802473,AY802473,NA
AY802474,AY802474,NA
AY802475,AY802475,NA
AY802476,AY802476,NA
AY802477,AY802477,NA
AY802478,AY802478,NA
AY802479,AY802479,NA
AY802480,AY802480,NA
AY802481,AY802481,NA
AY802482,AY802482,NA
AY802483,AY802483,NA
AY802484,AY802484,NA
AY802485,AY802485,NA
AY802486,AY802486,NA
AY802487,AY802487,NA
AY802488,AY802488,NA
AY802489,AY802489,NA
AY802490,AY802490,NA
AY802491,AY802491,NA
AY802492,AY802492,NA
AY802493,AY802493,NA
AY802494,AY802494,NA
AY802495,AY802495,NA
AY802496,AY802496,NA
AY802497,AY802497,NA
AY802498,AY802498,NA
AY802499,AY802499,NA
AY802500,AY802500,NA
AY802501,AY802501,NA
AY802502,AY802502,NA
AY802503,AY802503,NA
AY802504,AY802504,NA
AY802505,AY802505,NA
AY802506,AY802506,NA
AY802507,AY802507,NA
AY802508,AY802508,NA
AY802509,AY802509,NA
AY802510,AY802510,NA
AY802511,AY802511,NA
AY802512,AY802512,NA
AY802513,AY802513,NA
AY802514,AY802514,NA
AY802515,AY802515,NA
AY802516,AY802516,NA
AY802517,AY802517,NA
AY802518,AY802518,NA
AY802519,AY802519,NA
AY802520,AY802520,NA
AY802521,AY802521,NA
AY802522,AY802522,NA
AY802523,AY802523,NA
AY802524,AY802524,NA
AY802525,AY802525,NA
AY802526,AY802526,NA
AY802527,AY802527,NA
AY802533,AY802533,NA
AY802534,AY802534,NA
AY802535,AY802535,NA
AY802536,AY802536,NA
AY802537,AY802537,NA
AY802538,AY802538,NA
AY802539,AY802539,NA
AY802540,AY802540,NA
AY802541,AY802541,NA
AY802542,AY802542,NA
AY802543,AY802543,NA
AY802545,AY802545,NA
AY802546,AY802546,NA
AY802547,AY802547,NA
AY802548,AY802548,NA
AY802549,AY802549,NA
AY802550,AY802550,NA
AY802551,AY802551,NA
AY802552,AY802552,NA
AY802553,AY802553,NA
AY802554,AY802554,NA
AY802555,AY802555,NA
AY802556,AY802556,NA
AY802557,AY802557,NA
AY802558,AY802558,NA
AY802559,AY802559,NA
AY802560,AY802560,NA
AY802561,AY802561,NA
AY802562,AY802562,NA
AY802566,AY802566,NA
AY802567,AY802567,NA
AY802568,AY802568,NA
AY802569,AY802569,NA
AY802570,AY802570,NA
AY802571,AY802571,NA
AY802574,AY802574,NA
AY802575,AY802575,NA
AY802576,AY802576,NA
AY802577,AY802577,NA
AY802578,AY802578,NA
AY802584,AY802584,NA
AY802585,AY802585,NA
AY802589,AY802589,NA
AY802685,AY802685,NA
AY802686,AY802686,NA
AY802687,AY802687,NA
AY802688,AY802688,NA
AY802691,AY802691,NA
AY802692,AY802692,NA
AY802693,AY802693,NA
AY802694,AY802694,NA
AY802695,AY802695,NA
AY802696,AY802696,NA
AY802699,AY802699,NA
AY802700,AY802700,NA
AY802701,AY802701,NA
AY802702,AY802702,NA
AY802704,AY802704,NA
AY802705,AY802705,NA
AY802708,AY802708,NA
AY802709,AY802709,NA
AY802710,AY802710,NA
AY802713,AY802713,NA
AY802714,AY802714,NA
AY802715,AY802715,NA
AY802716,AY802716,NA
AY802717,AY802717,NA
AY802724,AY802724,NA
AY802757,AY802757,NA
AY802758,AY802758,NA
AY829262,AY829262,NA
AY829263,AY829263,NA
DQ316609,DQ316609,NA
DQ316615,DQ316615,NA
DQ316616,DQ316616,NA
DQ316648,DQ316648,NA
DQ316705,DQ316705,NA
DQ316711,DQ316711,NA
DQ316712,DQ316712,NA
DQ316727,DQ316727,NA
DQ780900,DQ780900,NA
DQ780901,DQ780901,NA
DQ780903,DQ780903,NA
DQ780904,DQ780904,NA
DQ780906,DQ780906,NA
DQ780909,DQ780909,NA
DQ780910,DQ780910,NA
DQ780911,DQ780911,NA
DQ780912,DQ780912,NA
DQ780913,DQ780913,NA
DQ780914,DQ780914,NA
DQ780915,DQ780915,NA
DQ780917,DQ780917,NA
DQ780918,DQ780918,NA
DQ780920,DQ780920,NA
DQ780921,DQ780921,NA
DQ780922,DQ780922,NA
DQ780923,DQ780923,NA
FJ983142,FJ983142,NA
FJ983143,FJ983143,NA
FJ983144,FJ983144,NA
FJ983145,FJ983145,NA
FJ983146,FJ983146,NA
FJ983147,FJ983147,NA
FJ983148,FJ983148,NA
FJ983149,FJ983149,NA
FJ983150,FJ983150,NA
FJ983151,FJ983151,NA
FJ983152,FJ983152,NA
FJ983153,FJ983153,NA
FJ983154,FJ983154,NA
FJ983155,FJ983155,NA
FJ983156,FJ983156,NA
FJ983157,FJ983157,NA
FJ983158,FJ983158,NA
FJ983159,FJ983159,NA
FJ983160,FJ983160,NA
FJ983161,FJ983161,NA
FJ983162,FJ983162,NA
FJ983163,FJ983163,NA
FJ983164,FJ983164,NA
FJ983165,FJ983165,NA
FJ983166,FJ983166,NA
FJ983167,FJ983167,NA
FJ983168,FJ983168,NA
FJ983169,FJ983169,NA
FJ983170,FJ983170,NA
FJ983171,FJ983171,NA
FJ983172,FJ983172,NA
FJ983173,FJ983173,NA
FJ983174,FJ983174,NA
FJ983175,FJ983175,NA
FJ983176,FJ983176,NA
FJ983177,FJ983177,NA
FJ983178,FJ983178,NA
FJ983179,FJ983179,NA
FJ983180,FJ983180,NA
FJ983181,FJ983181,NA
FJ983182,FJ983182,NA
FJ983183,FJ983183,NA
FJ983184,FJ983184,NA
FJ983185,FJ983185,NA
FJ983186,FJ983186,NA
FJ983187,FJ983187,NA
FJ983188,FJ983188,NA
FJ983189,FJ983189,NA
FJ983190,FJ983190,NA
FJ983191,FJ983191,NA
FJ983192,FJ983192,NA
FJ983193,FJ983193,NA
FJ983194,FJ983194,NA
FJ983195,FJ983195,NA
FJ983196,FJ983196,NA
FJ983197,FJ983197,NA
FJ983198,FJ983198,NA
FJ983199,FJ983199,NA
FJ983200,FJ983200,NA
FJ983201,FJ983201,NA
FJ983202,FJ983202,NA
FJ983203,FJ983203,NA
FJ983204,FJ983204,NA
FJ983205,FJ983205,NA
FJ983206,FJ983206,NA
FJ983207,FJ983207,NA
FJ983208,FJ983208,NA
FJ983209,FJ983209,NA
FJ983210,FJ983210,NA
FJ983211,FJ983211,NA
FJ983212,FJ983212,NA
FJ983213,FJ983213,NA
FJ983214,FJ983214,NA
FJ983215,FJ983215,NA
FJ983216,FJ983216,NA
FJ983217,FJ983217,NA
FJ983218,FJ983218,NA
FJ983219,FJ983219,NA
FJ983220,FJ983220,NA
FJ983221,FJ983221,NA
FJ983222,FJ983222,NA
FJ983223,FJ983223,NA
FJ983224,FJ983224,NA
FJ983225,FJ983225,NA
FJ983226,FJ983226,NA
FJ983227,FJ983227,NA
FJ983228,FJ983228,NA
FJ983229,FJ983229,NA
FJ983230,FJ983230,NA
FJ983231,FJ983231,NA
FJ983232,FJ983232,NA
FJ983233,FJ983233,NA
FJ983234,FJ983234,NA
FJ983235,FJ983235,NA
FJ983236,FJ983236,NA
FJ983237,FJ983237,NA
FJ983238,FJ983238,NA
FJ983239,FJ983239,NA
FJ983240,FJ983240,NA
FJ983241,FJ983241,NA
FJ983242,FJ983242,NA
FJ983243,FJ983243,NA
FJ983244,FJ983244,NA
FJ983245,FJ983245,NA
FJ983246,FJ983246,NA
FJ983247,FJ983247,NA
FJ983248,FJ983248,NA
FJ983249,FJ983249,NA
FJ983250,FJ983250,NA
FJ983251,FJ983251,NA
FJ983252,FJ983252,NA
FJ983253,FJ983253,NA
FJ983254,FJ983254,NA
FJ983255,FJ983255,NA
FJ983256,FJ983256,NA
FJ983257,FJ983257,NA
FJ983258,FJ983258,NA
FJ983259,FJ983259,NA
FJ983260,FJ983260,NA
FJ983261,FJ983261,NA
FJ983262,FJ983262,NA
FJ983263,FJ983263,NA
FJ983264,FJ983264,NA
FJ983265,FJ983265,NA
FJ983266,FJ983266,NA
FJ983267,FJ983267,NA
FJ983268,FJ983268,NA
FJ983269,FJ983269,NA
FJ983270,FJ983270,NA
FJ983271,FJ983271,NA
FJ983272,FJ983272,NA
FJ983273,FJ983273,NA
FJ983274,FJ983274,NA
FJ983275,FJ983275,NA
FJ983276,FJ983276,NA
FJ983277,FJ983277,NA
FJ983278,FJ983278,NA
FJ983279,FJ983279,NA
FJ983280,FJ983280,NA
FJ983281,FJ983281,NA
FJ983282,FJ983282,NA
FJ983283,FJ983283,NA
FJ983284,FJ983284,NA
FJ983285,FJ983285,NA
FJ983286,FJ983286,NA
FJ983287,FJ983287,NA
FJ983288,FJ983288,NA
FJ983289,FJ983289,NA
FJ983290,FJ983290,NA
FJ983291,FJ983291,NA
FJ983292,FJ983292,NA
FJ983293,FJ983293,NA
FJ983294,FJ983294,NA
FJ983295,FJ983295,NA
FJ983296,FJ983296,NA
FJ983297,FJ983297,NA
FJ983298,FJ983298,NA
FJ983299,FJ983299,NA
FJ983300,FJ983300,NA
FJ983301,FJ983301,NA
FJ983302,FJ983302,NA
FJ983303,FJ983303,NA
FJ983304,FJ983304,NA
FJ983305,FJ983305,NA
FJ983306,FJ983306,NA
FJ983307,FJ983307,NA
FJ983308,FJ983308,NA
FJ983309,FJ983309,NA
FJ983310,FJ983310,NA
FJ983311,FJ983311,NA
FJ983312,FJ983312,NA
FJ983313,FJ983313,NA
FJ983314,FJ983314,NA
FJ983315,FJ983315,NA
FJ983316,FJ983316,NA
FJ983317,FJ983317,NA
FJ983318,FJ983318,NA
FJ983319,FJ983319,NA
FJ983320,FJ983320,NA
FJ983321,FJ983321,NA
FJ983322,FJ983322,NA
FJ983323,FJ983323,NA
FJ983324,FJ983324,NA
FJ983325,FJ983325,NA
FJ983326,FJ983326,NA
FJ983327,FJ983327,NA
FJ983328,FJ983328,NA
FJ983329,FJ983329,NA
FJ983330,FJ983330,NA
FJ983331,FJ983331,NA
FJ983332,FJ983332,NA
FJ983333,FJ983333,NA
FJ983334,FJ983334,NA
FJ983335,FJ983335,NA
FJ983336,FJ983336,NA
FJ983337,FJ983337,NA
FJ983338,FJ983338,NA
FJ983339,FJ983339,NA
FJ983340,FJ983340,NA
FJ983341,FJ983341,NA
FJ983342,FJ983342,NA
FJ983343,FJ983343,NA
FJ983344,FJ983344,NA
FJ983345,FJ983345,NA
FJ983346,FJ983346,NA
FJ983347,FJ983347,NA
FJ983348,FJ983348,NA
FJ983349,FJ983349,NA
FJ983350,FJ983350,NA
FJ983351,FJ983351,NA
FJ983352,FJ983352,NA
FJ983353,FJ983353,NA
FJ983354,FJ983354,NA
FJ983355,FJ983355,NA
FJ983356,FJ983356,NA
FJ983357,FJ983357,NA
FJ983358,FJ983358,NA
FJ983359,FJ983359,NA
FJ983360,FJ983360,NA
FJ983361,FJ983361,NA
FJ983362,FJ983362,NA
FJ983363,FJ983363,NA
FJ983364,FJ983364,NA
FJ983365,FJ983365,NA
FJ983366,FJ983366,NA
FJ983367,FJ983367,NA
FJ983368,FJ983368,NA
FJ983369,FJ983369,NA
FJ983370,FJ983370,NA
FJ983371,FJ983371,NA
FJ983372,FJ983372,NA
FJ983373,FJ983373,NA
FJ983374,FJ983374,NA
FJ983375,FJ983375,NA
FJ983376,FJ983376,NA
FJ983377,FJ983377,NA
FJ983378,FJ983378,NA
FJ983379,FJ983379,NA
FJ983380,FJ983380,NA
FJ983381,FJ983381,NA
FJ983382,FJ983382,NA
FJ983383,FJ983383,NA
FJ983384,FJ983384,NA
FJ983385,FJ983385,NA
FJ983386,FJ983386,NA
FJ983387,FJ983387,NA
FJ983388,FJ983388,NA
FJ983389,FJ983389,NA
FJ983390,FJ983390,NA
FJ983391,FJ983391,NA
FJ983392,FJ983392,NA
FJ983393,FJ983393,NA
FJ983394,FJ983394,NA
FJ983395,FJ983395,NA
FJ983396,FJ983396,NA
FJ983397,FJ983397,NA
FJ983398,FJ983398,NA
FJ983399,FJ983399,NA
FJ983400,FJ983400,NA
FJ983401,FJ983401,NA
FJ983402,FJ983402,NA
FJ983403,FJ983403,NA
FJ983404,FJ983404,NA
FJ983405,FJ983405,NA
FJ983406,FJ983406,NA
FJ983407,FJ983407,NA
FJ983408,FJ983408,NA
FJ983409,FJ983409,NA
FJ983410,FJ983410,NA
FJ983411,FJ983411,NA
FJ983412,FJ983412,NA
FJ983413,FJ983413,NA
FJ983414,FJ983414,NA
FJ983415,FJ983415,NA
FJ983416,FJ983416,NA
FJ983417,FJ983417,NA
FJ983418,FJ983418,NA
FJ983419,FJ983419,NA
FJ983420,FJ983420,NA
FJ983421,FJ983421,NA
FJ983422,FJ983422,NA
FJ983423,FJ983423,NA
FJ983424,FJ983424,NA
FJ983425,FJ983425,NA
FJ983426,FJ983426,NA
FJ983427,FJ983427,NA
FJ983428,FJ983428,NA
FJ983429,FJ983429,NA
FJ983430,FJ983430,NA
FJ983431,FJ983431,NA
FJ983432,FJ983432,NA
FJ983433,FJ983433,NA
FJ983434,FJ983434,NA
FJ983435,FJ983435,NA
FJ983436,FJ983436,NA
FJ983437,FJ983437,NA
FJ983438,FJ983438,NA
